"Type","Local Number","Message","Field 1","Value 1","Units 1","Field 2","Value 2","Units 2","Field 3","Value 3","Units 3","Field 4","Value 4","Units 4","Field 5","Value 5","Units 5"
"Data",0,"record","timestamp",1049367465,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367470,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367475,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367480,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367485,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367490,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367495,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367500,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367505,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367510,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367515,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367520,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367525,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367530,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367535,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367540,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367545,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367550,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367555,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367560,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367565,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367570,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367575,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367580,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367585,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367590,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367595,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367600,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367605,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367610,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367615,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367620,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367625,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367630,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367635,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367640,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367645,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367650,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367655,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367660,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367665,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367670,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367675,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367680,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367685,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367690,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367695,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367700,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367705,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367710,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367715,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367720,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367725,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367730,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367735,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367740,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367745,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367750,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367755,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367760,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367765,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367770,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367775,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367780,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367785,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367790,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
